"C","C_0","DT","U:0","U:1","U:2","U_0:0","U_0:1","U_0:2","alpha.water","ddt0(C)","ddt0(rho,U):0","ddt0(rho,U):1","ddt0(rho,U):2","ddtCorrDdt0(U):0","ddtCorrDdt0(U):1","ddtCorrDdt0(U):2","p","p_rgh","rho","rho_0","cellID","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
4.1555e-17,4.155e-17,1e-09,-4.0249e-14,0,0,1.0212e-13,0,0,1,5.1424e-23,5.4767e-13,0,0,5.4767e-16,0,0,-9.0701e-09,49.05,1000,1000,11,1,0.57,0.57,0.005,0.005
4.7939e-17,4.7934e-17,1e-09,-3.9768e-14,0,0,1.0238e-13,0,0,1,5.9184e-23,5.6949e-13,0,0,5.6949e-16,0,0,-9.0438e-09,49.05,1000,1000,11,1,0.575,0.575,0.005,0.005
5.4324e-17,5.4318e-17,1e-09,-3.9287e-14,0,0,1.0264e-13,0,0,1,6.6944e-23,5.9132e-13,0,0,5.9132e-16,0,0,-9.0174e-09,49.05,1000,1000,11,1,0.58,0.58,0.005,0.005
6.0709e-17,6.0701e-17,1e-09,-3.8806e-14,0,0,1.029e-13,0,0,1,7.4704e-23,6.1314e-13,0,0,6.1314e-16,0,0,-8.9911e-09,49.05,1000,1000,11,1,0.585,0.585,0.005,0.005
6.7094e-17,6.7085e-17,1e-09,-3.8324e-14,0,0,1.0317e-13,0,0,1,8.2464e-23,6.3496e-13,0,0,6.3496e-16,0,0,-8.9648e-09,49.05,1000,1000,11,1,0.59,0.59,0.005,0.005
7.3478e-17,7.3469e-17,1e-09,-3.7843e-14,0,0,1.0343e-13,0,0,1,9.0224e-23,6.5678e-13,0,0,6.5678e-16,0,0,-8.9384e-09,49.05,1000,1000,11,1,0.595,0.595,0.005,0.005
7.9863e-17,7.9853e-17,1e-09,-3.7362e-14,0,0,1.0369e-13,0,0,1,9.7984e-23,6.7861e-13,0,0,6.7861e-16,0,0,-8.9121e-09,49.05,1000,1000,12,1,0.6,0.6,0.005,0.005
1.1075e-16,1.1073e-16,1e-09,-3.7174e-14,0,0,1.0373e-13,0,0,1,1.341e-22,6.7853e-13,0,0,6.7853e-16,0,0,-8.8227e-09,49.05,1000,1000,12,1,0.605,0.605,0.005,0.005
1.4163e-16,1.4161e-16,1e-09,-3.6986e-14,0,0,1.0378e-13,0,0,1,1.7021e-22,6.7845e-13,0,0,6.7845e-16,0,0,-8.7334e-09,49.05,1000,1000,12,1,0.61,0.61,0.005,0.005
1.7251e-16,1.7249e-16,1e-09,-3.6798e-14,0,0,1.0382e-13,0,0,1,2.0633e-22,6.7837e-13,0,0,6.7837e-16,0,0,-8.644e-09,49.05,1000,1000,12,1,0.615,0.615,0.005,0.005
2.034e-16,2.0337e-16,1e-09,-3.6611e-14,0,0,1.0386e-13,0,0,1,2.4244e-22,6.7829e-13,0,0,6.7829e-16,0,0,-8.5546e-09,49.05,1000,1000,12,1,0.62,0.62,0.005,0.005
2.3428e-16,2.3425e-16,1e-09,-3.6423e-14,0,0,1.0391e-13,0,0,1,2.7856e-22,6.7822e-13,0,0,6.7822e-16,0,0,-8.4652e-09,49.05,1000,1000,12,1,0.625,0.625,0.005,0.005
2.6516e-16,2.6513e-16,1e-09,-3.6235e-14,0,0,1.0395e-13,0,0,1,3.1467e-22,6.7814e-13,0,0,6.7814e-16,0,0,-8.3759e-09,49.05,1000,1000,12,1,0.63,0.63,0.005,0.005
2.9605e-16,2.9601e-16,1e-09,-3.6047e-14,0,0,1.0399e-13,0,0,1,3.5079e-22,6.7806e-13,0,0,6.7806e-16,0,0,-8.2865e-09,49.05,1000,1000,12,1,0.635,0.635,0.005,0.005
3.2693e-16,3.2689e-16,1e-09,-3.5859e-14,0,0,1.0404e-13,0,0,1,3.869e-22,6.7798e-13,0,0,6.7798e-16,0,0,-8.1971e-09,49.05,1000,1000,12,1,0.64,0.64,0.005,0.005
3.5782e-16,3.5777e-16,1e-09,-3.5671e-14,0,0,1.0408e-13,0,0,1,4.2302e-22,6.779e-13,0,0,6.779e-16,0,0,-8.1077e-09,49.05,1000,1000,12,1,0.645,0.645,0.005,0.005
3.887e-16,3.8865e-16,1e-09,-3.5483e-14,0,0,1.0412e-13,0,0,1,4.5913e-22,6.7782e-13,0,0,6.7782e-16,0,0,-8.0184e-09,49.05,1000,1000,13,1,0.65,0.65,0.005,0.005
5.3438e-16,5.3432e-16,1e-09,-3.5273e-14,0,0,1.0497e-13,0,0,1,6.2281e-22,6.7345e-13,0,0,6.7345e-16,0,0,-7.9539e-09,49.05,1000,1000,13,1,0.655,0.655,0.005,0.005
6.8006e-16,6.7998e-16,1e-09,-3.5062e-14,0,0,1.0582e-13,0,0,1,7.8649e-22,6.6908e-13,0,0,6.6908e-16,0,0,-7.8894e-09,49.05,1000,1000,13,1,0.66,0.66,0.005,0.005
8.2574e-16,8.2565e-16,1e-09,-3.4851e-14,0,0,1.0667e-13,0,0,1,9.5017e-22,6.6471e-13,0,0,6.6471e-16,0,0,-7.825e-09,49.05,1000,1000,13,1,0.665,0.665,0.005,0.005
9.7142e-16,9.7131e-16,1e-09,-3.464e-14,0,0,1.0752e-13,0,0,1,1.1139e-21,6.6034e-13,0,0,6.6034e-16,0,0,-7.7605e-09,49.05,1000,1000,13,1,0.67,0.67,0.005,0.005
1.1171e-15,1.117e-15,1e-09,-3.4429e-14,0,0,1.0837e-13,0,0,1,1.2775e-21,6.5597e-13,0,0,6.5597e-16,0,0,-7.6961e-09,49.05,1000,1000,13,1,0.675,0.675,0.005,0.005
1.2628e-15,1.2626e-15,1e-09,-3.4218e-14,0,0,1.0922e-13,0,0,1,1.4412e-21,6.516e-13,0,0,6.516e-16,0,0,-7.6316e-09,49.05,1000,1000,13,1,0.68,0.68,0.005,0.005
1.4085e-15,1.4083e-15,1e-09,-3.4008e-14,0,0,1.1007e-13,0,0,1,1.6049e-21,6.4723e-13,0,0,6.4723e-16,0,0,-7.5672e-09,49.05,1000,1000,13,1,0.685,0.685,0.005,0.005
1.5541e-15,1.554e-15,1e-09,-3.3797e-14,0,0,1.1092e-13,0,0,1,1.7686e-21,6.4286e-13,0,0,6.4286e-16,0,0,-7.5027e-09,49.05,1000,1000,13,1,0.69,0.69,0.005,0.005
1.6998e-15,1.6996e-15,1e-09,-3.3586e-14,0,0,1.1177e-13,0,0,1,1.9323e-21,6.3849e-13,0,0,6.3849e-16,0,0,-7.4383e-09,49.05,1000,1000,13,1,0.695,0.695,0.005,0.005
1.8455e-15,1.8453e-15,1e-09,-3.3375e-14,0,0,1.1262e-13,0,0,1,2.0959e-21,6.3412e-13,0,0,6.3412e-16,0,0,-7.3738e-09,49.05,1000,1000,14,1,0.7,0.7,0.005,0.005
2.5152e-15,2.5149e-15,1e-09,-3.3282e-14,0,0,1.1353e-13,0,0,1,2.8179e-21,6.3179e-13,0,0,6.3179e-16,0,0,-7.2083e-09,49.05,1000,1000,14,1,0.705,0.705,0.005,0.005
3.1849e-15,3.1846e-15,1e-09,-3.3188e-14,0,0,1.1444e-13,0,0,1,3.5398e-21,6.2945e-13,0,0,6.2945e-16,0,0,-7.0427e-09,49.05,1000,1000,14,1,0.71,0.71,0.005,0.005
3.8547e-15,3.8542e-15,1e-09,-3.3095e-14,0,0,1.1536e-13,0,0,1,4.2617e-21,6.2711e-13,0,0,6.2711e-16,0,0,-6.8771e-09,49.05,1000,1000,14,1,0.715,0.715,0.005,0.005
4.5244e-15,4.5239e-15,1e-09,-3.3002e-14,0,0,1.1627e-13,0,0,1,4.9836e-21,6.2477e-13,0,0,6.2477e-16,0,0,-6.7115e-09,49.05,1000,1000,14,1,0.72,0.72,0.005,0.005
5.1941e-15,5.1936e-15,1e-09,-3.2908e-14,0,0,1.1718e-13,0,0,1,5.7055e-21,6.2243e-13,0,0,6.2243e-16,0,0,-6.546e-09,49.05,1000,1000,14,1,0.725,0.725,0.005,0.005
5.8638e-15,5.8632e-15,1e-09,-3.2815e-14,0,0,1.1809e-13,0,0,1,6.4275e-21,6.2009e-13,0,0,6.2009e-16,0,0,-6.3804e-09,49.05,1000,1000,14,1,0.73,0.73,0.005,0.005
6.5336e-15,6.5329e-15,1e-09,-3.2722e-14,0,0,1.1901e-13,0,0,1,7.1494e-21,6.1776e-13,0,0,6.1775e-16,0,0,-6.2148e-09,49.05,1000,1000,14,1,0.735,0.735,0.005,0.005
7.2033e-15,7.2025e-15,1e-09,-3.2628e-14,0,0,1.1992e-13,0,0,1,7.8713e-21,6.1542e-13,0,0,6.1542e-16,0,0,-6.0493e-09,49.05,1000,1000,14,1,0.74,0.74,0.005,0.005
7.873e-15,7.8722e-15,1e-09,-3.2535e-14,0,0,1.2083e-13,0,0,1,8.5932e-21,6.1308e-13,0,0,6.1308e-16,0,0,-5.8837e-09,49.05,1000,1000,14,1,0.745,0.745,0.005,0.005
8.5427e-15,8.5418e-15,1e-09,-3.2442e-14,0,0,1.2174e-13,0,0,1,9.3151e-21,6.1074e-13,0,0,6.1074e-16,0,0,-5.7181e-09,49.05,1000,1000,15,1,0.75,0.75,0.005,0.005
1.1541e-14,1.154e-14,1e-09,-3.2977e-14,0,0,1.2176e-13,0,0,1,1.2411e-20,6.1331e-13,0,0,6.1331e-16,0,0,-5.6424e-09,49.05,1000,1000,15,1,0.755,0.755,0.005,0.005
1.454e-14,1.4539e-14,1e-09,-3.3513e-14,0,0,1.2179e-13,0,0,1,1.5508e-20,6.1589e-13,0,0,6.1589e-16,0,0,-5.5667e-09,49.05,1000,1000,15,1,0.76,0.76,0.005,0.005
1.7539e-14,1.7537e-14,1e-09,-3.4048e-14,0,0,1.2181e-13,0,0,1,1.8604e-20,6.1846e-13,0,0,6.1846e-16,0,0,-5.491e-09,49.05,1000,1000,15,1,0.765,0.765,0.005,0.005
2.0538e-14,2.0536e-14,1e-09,-3.4584e-14,0,0,1.2183e-13,0,0,1,2.17e-20,6.2104e-13,0,0,6.2104e-16,0,0,-5.4153e-09,49.05,1000,1000,15,1,0.77,0.77,0.005,0.005
2.3537e-14,2.3534e-14,1e-09,-3.512e-14,0,0,1.2185e-13,0,0,1,2.4797e-20,6.2361e-13,0,0,6.2361e-16,0,0,-5.3396e-09,49.05,1000,1000,15,1,0.775,0.775,0.005,0.005
2.6535e-14,2.6532e-14,1e-09,-3.5655e-14,0,0,1.2187e-13,0,0,1,2.7893e-20,6.2619e-13,0,0,6.2619e-16,0,0,-5.2639e-09,49.05,1000,1000,15,1,0.78,0.78,0.005,0.005
2.9534e-14,2.9531e-14,1e-09,-3.6191e-14,0,0,1.2189e-13,0,0,1,3.099e-20,6.2876e-13,0,0,6.2876e-16,0,0,-5.1882e-09,49.05,1000,1000,15,1,0.785,0.785,0.005,0.005
3.2533e-14,3.2529e-14,1e-09,-3.6726e-14,0,0,1.2192e-13,0,0,1,3.4086e-20,6.3134e-13,0,0,6.3134e-16,0,0,-5.1125e-09,49.05,1000,1000,15,1,0.79,0.79,0.005,0.005
3.5532e-14,3.5528e-14,1e-09,-3.7262e-14,0,0,1.2194e-13,0,0,1,3.7182e-20,6.3391e-13,0,0,6.3391e-16,0,0,-5.0368e-09,49.05,1000,1000,15,1,0.795,0.795,0.005,0.005
3.853e-14,3.8526e-14,1e-09,-3.7798e-14,0,0,1.2196e-13,0,0,1,4.0279e-20,6.3649e-13,0,0,6.3649e-16,0,0,-4.9611e-09,49.05,1000,1000,16,1,0.8,0.8,0.005,0.005
5.16e-14,5.1594e-14,1e-09,-3.871e-14,0,0,1.2131e-13,0,0,1,5.3183e-20,6.4352e-13,0,0,6.4352e-16,0,0,-5.129e-09,49.05,1000,1000,16,1,0.805,0.805,0.005,0.005
6.4669e-14,6.4663e-14,1e-09,-3.9622e-14,0,0,1.2065e-13,0,0,1,6.6087e-20,6.5056e-13,0,0,6.5056e-16,0,0,-5.2969e-09,49.05,1000,1000,16,1,0.81,0.81,0.005,0.005
7.7739e-14,7.7731e-14,1e-09,-4.0534e-14,0,0,1.2e-13,0,0,1,7.8991e-20,6.576e-13,0,0,6.576e-16,0,0,-5.4648e-09,49.05,1000,1000,16,1,0.815,0.815,0.005,0.005
9.0808e-14,9.0799e-14,1e-09,-4.1446e-14,0,0,1.1935e-13,0,0,1,9.1896e-20,6.6464e-13,0,0,6.6464e-16,0,0,-5.6327e-09,49.05,1000,1000,16,1,0.82,0.82,0.005,0.005
1.0388e-13,1.0387e-13,1e-09,-4.2358e-14,0,0,1.187e-13,0,0,1,1.048e-19,6.7167e-13,0,0,6.7167e-16,0,0,-5.8006e-09,49.05,1000,1000,16,1,0.825,0.825,0.005,0.005
1.1695e-13,1.1693e-13,1e-09,-4.3271e-14,0,0,1.1804e-13,0,0,1,1.177e-19,6.7871e-13,0,0,6.7871e-16,0,0,-5.9685e-09,49.05,1000,1000,16,1,0.83,0.83,0.005,0.005
1.3002e-13,1.3e-13,1e-09,-4.4183e-14,0,0,1.1739e-13,0,0,1,1.3061e-19,6.8575e-13,0,0,6.8575e-16,0,0,-6.1364e-09,49.05,1000,1000,16,1,0.835,0.835,0.005,0.005
1.4309e-13,1.4307e-13,1e-09,-4.5095e-14,0,0,1.1674e-13,0,0,1,1.4351e-19,6.9279e-13,0,0,6.9278e-16,0,0,-6.3043e-09,49.05,1000,1000,16,1,0.84,0.84,0.005,0.005
1.5616e-13,1.5614e-13,1e-09,-4.6007e-14,0,0,1.1609e-13,0,0,1,1.5642e-19,6.9982e-13,0,0,6.9982e-16,0,0,-6.4722e-09,49.05,1000,1000,16,1,0.845,0.845,0.005,0.005
1.6922e-13,1.6921e-13,1e-09,-4.6919e-14,0,0,1.1543e-13,0,0,1,1.6932e-19,7.0686e-13,0,0,7.0686e-16,0,0,-6.6401e-09,49.05,1000,1000,17,1,0.85,0.85,0.005,0.005
2.2463e-13,2.2461e-13,1e-09,-4.7722e-14,0,0,1.1447e-13,0,0,1,2.2154e-19,7.1125e-13,0,0,7.1125e-16,0,0,-6.7119e-09,49.05,1000,1000,17,1,0.855,0.855,0.005,0.005
2.8003e-13,2.8001e-13,1e-09,-4.8524e-14,0,0,1.1351e-13,0,0,1,2.7375e-19,7.1564e-13,0,0,7.1564e-16,0,0,-6.7836e-09,49.05,1000,1000,17,1,0.86,0.86,0.005,0.005
3.3544e-13,3.354e-13,1e-09,-4.9326e-14,0,0,1.1255e-13,0,0,1,3.2596e-19,7.2003e-13,0,0,7.2003e-16,0,0,-6.8554e-09,49.05,1000,1000,17,1,0.865,0.865,0.005,0.005
3.9084e-13,3.908e-13,1e-09,-5.0129e-14,0,0,1.1159e-13,0,0,1,3.7818e-19,7.2442e-13,0,0,7.2442e-16,0,0,-6.9272e-09,49.05,1000,1000,17,1,0.87,0.87,0.005,0.005
4.4624e-13,4.462e-13,1e-09,-5.0931e-14,0,0,1.1063e-13,0,0,1,4.3039e-19,7.2881e-13,0,0,7.2881e-16,0,0,-6.999e-09,49.05,1000,1000,17,1,0.875,0.875,0.005,0.005
5.0165e-13,5.016e-13,1e-09,-5.1734e-14,0,0,1.0967e-13,0,0,1,4.8261e-19,7.332e-13,0,0,7.332e-16,0,0,-7.0708e-09,49.05,1000,1000,17,1,0.88,0.88,0.005,0.005
5.5705e-13,5.57e-13,1e-09,-5.2536e-14,0,0,1.0871e-13,0,0,1,5.3482e-19,7.3759e-13,0,0,7.3759e-16,0,0,-7.1426e-09,49.05,1000,1000,17,1,0.885,0.885,0.005,0.005
6.1246e-13,6.124e-13,1e-09,-5.3338e-14,0,0,1.0775e-13,0,0,1,5.8704e-19,7.4198e-13,0,0,7.4198e-16,0,0,-7.2144e-09,49.05,1000,1000,17,1,0.89,0.89,0.005,0.005
6.6786e-13,6.678e-13,1e-09,-5.4141e-14,0,0,1.0679e-13,0,0,1,6.3925e-19,7.4637e-13,0,0,7.4637e-16,0,0,-7.2862e-09,49.05,1000,1000,17,1,0.895,0.895,0.005,0.005
7.2326e-13,7.2319e-13,1e-09,-5.4943e-14,0,0,1.0583e-13,0,0,1,6.9146e-19,7.5076e-13,0,0,7.5076e-16,0,0,-7.358e-09,49.05,1000,1000,18,1,0.9,0.9,0.005,0.005
9.5155e-13,9.5146e-13,1e-09,-5.5744e-14,0,0,1.0525e-13,0,0,1,8.9641e-19,7.5742e-13,0,0,7.5742e-16,0,0,-7.381e-09,49.05,1000,1000,18,1,0.905,0.905,0.005,0.005
1.1798e-12,1.1797e-12,1e-09,-5.6544e-14,0,0,1.0466e-13,0,0,1,1.1014e-18,7.6409e-13,0,0,7.6409e-16,0,0,-7.4039e-09,49.05,1000,1000,18,1,0.91,0.91,0.005,0.005
1.4081e-12,1.408e-12,1e-09,-5.7344e-14,0,0,1.0408e-13,0,0,1,1.3063e-18,7.7075e-13,0,0,7.7075e-16,0,0,-7.4269e-09,49.05,1000,1000,18,1,0.915,0.915,0.005,0.005
1.6364e-12,1.6363e-12,1e-09,-5.8145e-14,0,0,1.035e-13,0,0,1,1.5113e-18,7.7741e-13,0,0,7.7741e-16,0,0,-7.4499e-09,49.05,1000,1000,18,1,0.92,0.92,0.005,0.005
1.8647e-12,1.8645e-12,1e-09,-5.8945e-14,0,0,1.0291e-13,0,0,1,1.7162e-18,7.8407e-13,0,0,7.8407e-16,0,0,-7.4728e-09,49.05,1000,1000,18,1,0.925,0.925,0.005,0.005
2.093e-12,2.0928e-12,1e-09,-5.9746e-14,0,0,1.0233e-13,0,0,1,1.9212e-18,7.9073e-13,0,0,7.9073e-16,0,0,-7.4958e-09,49.05,1000,1000,18,1,0.93,0.93,0.005,0.005
2.3213e-12,2.3211e-12,1e-09,-6.0546e-14,0,0,1.0174e-13,0,0,1,2.1261e-18,7.9739e-13,0,0,7.9739e-16,0,0,-7.5188e-09,49.05,1000,1000,18,1,0.935,0.935,0.005,0.005
2.5496e-12,2.5493e-12,1e-09,-6.1346e-14,0,0,1.0116e-13,0,0,1,2.331e-18,8.0406e-13,0,0,8.0406e-16,0,0,-7.5417e-09,49.05,1000,1000,18,1,0.94,0.94,0.005,0.005
2.7778e-12,2.7776e-12,1e-09,-6.2147e-14,0,0,1.0058e-13,0,0,1,2.536e-18,8.1072e-13,0,0,8.1072e-16,0,0,-7.5647e-09,49.05,1000,1000,18,1,0.945,0.945,0.005,0.005
3.0061e-12,3.0058e-12,1e-09,-6.2947e-14,0,0,9.9992e-14,0,0,1,2.7409e-18,8.1738e-13,0,0,8.1738e-16,0,0,-7.5877e-09,49.05,1000,1000,19,1,0.95,0.95,0.005,0.005
3.9197e-12,3.9194e-12,1e-09,-6.2656e-14,0,0,9.9491e-14,0,0,1,3.5206e-18,8.2598e-13,0,0,8.2598e-16,0,0,-7.5986e-09,49.05,1000,1000,19,1,0.955,0.955,0.005,0.005
4.8333e-12,4.8329e-12,1e-09,-6.2365e-14,0,0,9.899e-14,0,0,1,4.3002e-18,8.3458e-13,0,0,8.3458e-16,0,0,-7.6096e-09,49.05,1000,1000,19,1,0.96,0.96,0.005,0.005
5.7469e-12,5.7464e-12,1e-09,-6.2074e-14,0,0,9.8488e-14,0,0,1,5.0799e-18,8.4318e-13,0,0,8.4318e-16,0,0,-7.6206e-09,49.05,1000,1000,19,1,0.965,0.965,0.005,0.005
6.6605e-12,6.6599e-12,1e-09,-6.1783e-14,0,0,9.7987e-14,0,0,1,5.8595e-18,8.5177e-13,0,0,8.5177e-16,0,0,-7.6315e-09,49.05,1000,1000,19,1,0.97,0.97,0.005,0.005
7.5741e-12,7.5734e-12,1e-09,-6.1492e-14,0,0,9.7486e-14,0,0,1,6.6392e-18,8.6037e-13,0,0,8.6037e-16,0,0,-7.6425e-09,49.05,1000,1000,19,1,0.975,0.975,0.005,0.005
8.4876e-12,8.4869e-12,1e-09,-6.1201e-14,0,0,9.6985e-14,0,0,1,7.4188e-18,8.6897e-13,0,0,8.6897e-16,0,0,-7.6535e-09,49.05,1000,1000,19,1,0.98,0.98,0.005,0.005
9.4012e-12,9.4004e-12,1e-09,-6.091e-14,0,0,9.6483e-14,0,0,1,8.1984e-18,8.7757e-13,0,0,8.7757e-16,0,0,-7.6644e-09,49.05,1000,1000,19,1,0.985,0.985,0.005,0.005
1.0315e-11,1.0314e-11,1e-09,-6.0619e-14,0,0,9.5982e-14,0,0,1,8.9781e-18,8.8617e-13,0,0,8.8617e-16,0,0,-7.6754e-09,49.05,1000,1000,19,1,0.99,0.99,0.005,0.005
1.1228e-11,1.1227e-11,1e-09,-6.0328e-14,0,0,9.5481e-14,0,0,1,9.7577e-18,8.9477e-13,0,0,8.9477e-16,0,0,-7.6863e-09,49.05,1000,1000,19,1,0.995,0.995,0.005,0.005
1.2142e-11,1.2141e-11,1e-09,-6.0037e-14,0,0,9.4979e-14,0,0,1,1.0537e-17,9.0337e-13,0,0,9.0337e-16,0,0,-7.6973e-09,49.05,1000,1000,20,1,1,1,0.005,0.005
1.569e-11,1.5689e-11,1e-09,-5.9504e-14,0,0,9.4278e-14,0,0,1,1.3409e-17,9.0671e-13,0,0,9.0671e-16,0,0,-7.7278e-09,49.05,1000,1000,20,1,1.005,1.005,0.005,0.005
1.9238e-11,1.9237e-11,1e-09,-5.897e-14,0,0,9.3576e-14,0,0,1,1.6281e-17,9.1006e-13,0,0,9.1006e-16,0,0,-7.7583e-09,49.05,1000,1000,20,1,1.01,1.01,0.005,0.005
2.2786e-11,2.2784e-11,1e-09,-5.8436e-14,0,0,9.2875e-14,0,0,1,1.9152e-17,9.134e-13,0,0,9.134e-16,0,0,-7.7888e-09,49.05,1000,1000,20,1,1.015,1.015,0.005,0.005
2.6335e-11,2.6332e-11,1e-09,-5.7903e-14,0,0,9.2173e-14,0,0,1,2.2024e-17,9.1675e-13,0,0,9.1675e-16,0,0,-7.8193e-09,49.05,1000,1000,20,1,1.02,1.02,0.005,0.005
2.9883e-11,2.988e-11,1e-09,-5.7369e-14,0,0,9.1471e-14,0,0,1,2.4895e-17,9.2009e-13,0,0,9.2009e-16,0,0,-7.8498e-09,49.05,1000,1000,20,1,1.025,1.025,0.005,0.005
3.3431e-11,3.3428e-11,1e-09,-5.6836e-14,0,0,9.077e-14,0,0,1,2.7767e-17,9.2343e-13,0,0,9.2343e-16,0,0,-7.8803e-09,49.05,1000,1000,20,1,1.03,1.03,0.005,0.005
3.6979e-11,3.6976e-11,1e-09,-5.6302e-14,0,0,9.0068e-14,0,0,1,3.0638e-17,9.2678e-13,0,0,9.2678e-16,0,0,-7.9108e-09,49.05,1000,1000,20,1,1.035,1.035,0.005,0.005
4.0527e-11,4.0524e-11,1e-09,-5.5769e-14,0,0,8.9367e-14,0,0,1,3.351e-17,9.3012e-13,0,0,9.3012e-16,0,0,-7.9413e-09,49.05,1000,1000,20,1,1.04,1.04,0.005,0.005
4.4075e-11,4.4072e-11,1e-09,-5.5235e-14,0,0,8.8665e-14,0,0,1,3.6382e-17,9.3347e-13,0,0,9.3347e-16,0,0,-7.9718e-09,49.05,1000,1000,20,1,1.045,1.045,0.005,0.005
4.7623e-11,4.7619e-11,1e-09,-5.4701e-14,0,0,8.7963e-14,0,0,1,3.9253e-17,9.3681e-13,0,0,9.3681e-16,0,0,-8.0023e-09,49.05,1000,1000,21,1,1.05,1.05,0.005,0.005
6.0986e-11,6.0981e-11,1e-09,-5.5413e-14,0,0,8.7892e-14,0,0,1,4.9483e-17,9.4539e-13,0,0,9.4539e-16,0,0,-8.0593e-09,49.05,1000,1000,21,1,1.055,1.055,0.005,0.005
7.4348e-11,7.4342e-11,1e-09,-5.6125e-14,0,0,8.7821e-14,0,0,1,5.9713e-17,9.5397e-13,0,0,9.5397e-16,0,0,-8.1162e-09,49.05,1000,1000,21,1,1.06,1.06,0.005,0.005
8.771e-11,8.7703e-11,1e-09,-5.6837e-14,0,0,8.775e-14,0,0,1,6.9943e-17,9.6255e-13,0,0,9.6255e-16,0,0,-8.1732e-09,49.05,1000,1000,21,1,1.065,1.065,0.005,0.005
1.0107e-10,1.0106e-10,1e-09,-5.7549e-14,0,0,8.7679e-14,0,0,1,8.0173e-17,9.7113e-13,0,0,9.7113e-16,0,0,-8.2301e-09,49.05,1000,1000,21,1,1.07,1.07,0.005,0.005
1.1443e-10,1.1443e-10,1e-09,-5.8261e-14,0,0,8.7608e-14,0,0,1,9.0402e-17,9.7971e-13,0,0,9.7971e-16,0,0,-8.287e-09,49.05,1000,1000,21,1,1.075,1.075,0.005,0.005
1.278e-10,1.2779e-10,1e-09,-5.8973e-14,0,0,8.7537e-14,0,0,1,1.0063e-16,9.8829e-13,0,0,9.8829e-16,0,0,-8.344e-09,49.05,1000,1000,21,1,1.08,1.08,0.005,0.005
1.4116e-10,1.4115e-10,1e-09,-5.9685e-14,0,0,8.7466e-14,0,0,1,1.1086e-16,9.9687e-13,0,0,9.9687e-16,0,0,-8.4009e-09,49.05,1000,1000,21,1,1.085,1.085,0.005,0.005
1.5452e-10,1.5451e-10,1e-09,-6.0397e-14,0,0,8.7395e-14,0,0,1,1.2109e-16,1.0054e-12,0,0,1.0054e-15,0,0,-8.4579e-09,49.05,1000,1000,21,1,1.09,1.09,0.005,0.005
1.6788e-10,1.6787e-10,1e-09,-6.1109e-14,0,0,8.7324e-14,0,0,1,1.3132e-16,1.014e-12,0,0,1.014e-15,0,0,-8.5148e-09,49.05,1000,1000,21,1,1.095,1.095,0.005,0.005
1.8125e-10,1.8123e-10,1e-09,-6.1821e-14,0,0,8.7253e-14,0,0,1,1.4155e-16,1.0226e-12,0,0,1.0226e-15,0,0,-8.5717e-09,49.05,1000,1000,22,1,1.1,1.1,0.005,0.005
2.3e-10,2.2998e-10,1e-09,-6.2215e-14,0,0,8.7716e-14,0,0,1,1.7676e-16,1.0487e-12,0,0,1.0487e-15,0,0,-8.5056e-09,49.05,1000,1000,22,1,1.105,1.105,0.005,0.005
2.7875e-10,2.7873e-10,1e-09,-6.261e-14,0,0,8.818e-14,0,0,1,2.1197e-16,1.0748e-12,0,0,1.0748e-15,0,0,-8.4394e-09,49.05,1000,1000,22,1,1.11,1.11,0.005,0.005
3.275e-10,3.2748e-10,1e-09,-6.3005e-14,0,0,8.8643e-14,0,0,1,2.4718e-16,1.1009e-12,0,0,1.1009e-15,0,0,-8.3732e-09,49.05,1000,1000,22,1,1.115,1.115,0.005,0.005
3.7626e-10,3.7623e-10,1e-09,-6.34e-14,0,0,8.9107e-14,0,0,1,2.8239e-16,1.127e-12,0,0,1.127e-15,0,0,-8.307e-09,49.05,1000,1000,22,1,1.12,1.12,0.005,0.005
4.2501e-10,4.2498e-10,1e-09,-6.3795e-14,0,0,8.957e-14,0,0,1,3.176e-16,1.1531e-12,0,0,1.1531e-15,0,0,-8.2408e-09,49.05,1000,1000,22,1,1.125,1.125,0.005,0.005
4.7376e-10,4.7373e-10,1e-09,-6.4189e-14,0,0,9.0034e-14,0,0,1,3.5281e-16,1.1792e-12,0,0,1.1792e-15,0,0,-8.1747e-09,49.05,1000,1000,22,1,1.13,1.13,0.005,0.005
5.2252e-10,5.2248e-10,1e-09,-6.4584e-14,0,0,9.0497e-14,0,0,1,3.8801e-16,1.2053e-12,0,0,1.2053e-15,0,0,-8.1085e-09,49.05,1000,1000,22,1,1.135,1.135,0.005,0.005
5.7127e-10,5.7122e-10,1e-09,-6.4979e-14,0,0,9.0961e-14,0,0,1,4.2322e-16,1.2313e-12,0,0,1.2313e-15,0,0,-8.0423e-09,49.05,1000,1000,22,1,1.14,1.14,0.005,0.005
6.2002e-10,6.1997e-10,1e-09,-6.5374e-14,0,0,9.1424e-14,0,0,1,4.5843e-16,1.2574e-12,0,0,1.2574e-15,0,0,-7.9761e-09,49.05,1000,1000,22,1,1.145,1.145,0.005,0.005
